station_id,station_full,station_municipality,station_location,station_latitude,station_longitude,altitude_mslm,date,precipitazione,pressione,temperatura,umidit_relativa
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-11-29,0.6,,-3.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-11-30,0,,-3.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-01,0,,-4.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-02,0.4,,-3.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-03,9.6,,-3.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-04,20.8,,-1.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-05,1.4,,-3.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-06,0,,-3.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-07,0,,-4.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-08,0,,-6.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-09,9,,-3.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-10,0,,-2.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-11,0,,-10,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-12,0,,-9.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-13,0.6,,-9.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-14,0,,-4.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-15,7.8,,-1.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-16,0,,-1.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-17,0,,-5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-18,0,,-5.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-19,0,,-0.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-20,0,,-0.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-21,0,,-0.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-22,2.8,,2.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-23,23.8,,2.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-24,0,,5.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-25,0,,0.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-26,0,,-0.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-27,0,,-1.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-28,0,,-3.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-29,0,,-3.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-30,0,,-1.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2022-12-31,0,,2.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-01,0,,0.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-02,0,,0.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-03,0,,1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-04,0,,0.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-05,0,,3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-06,0,,1.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-07,0,,-1.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-08,3.2,,-1.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-09,3,,-1.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-10,0,,-2.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-11,0,,0.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-12,0,,-0.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-13,0,,0.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-14,0,,-1.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-15,0.4,,-2.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-16,4.8,,-5.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-17,2.6,,-7.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-18,0,,-7.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-19,0,,-11.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-20,0,,-10.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-21,0,,-10.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-22,0,,-7.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-23,8.2,,-4.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-24,2.4,,-4.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-25,0,,-2.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-26,0,,-5.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-27,0,,-6.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-28,0,,-8.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-29,0,,-4.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-30,0,,-0.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-01-31,0,,-1.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-01,0,,0.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-02,0,,-0.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-03,0,,1.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-04,0,,5.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-05,0,,-1.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-06,1.2,,-6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-07,1,,-9.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-08,0,,-9.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-09,0,,-10.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-10,0,,-3.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-11,0,,0,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-12,0,,2.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-13,0,,1.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-14,0,,2.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-15,0,,2.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-16,0,,1.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-17,0,,1.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-18,0,,4.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-19,0,,4.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-20,0,,4.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-21,0,,4.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-22,0.4,,-0.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-23,0.4,,0.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-24,0,,0.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-25,0,,0.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-26,2.8,,-5.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-27,0.4,,-6.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-02-28,0.2,,-5.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-01,2.6,,-2.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-02,1.4,,-2.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-03,0,,-1.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-04,0,,-0.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-05,0,,-0.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-06,0,,-2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-07,0,,-2.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-08,14.8,,0.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-09,9.6,,2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-10,14.6,,-0.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-11,17.6,,1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-12,0,,3.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-13,8.4,,2.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-14,13,,0.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-15,0,,-1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-16,0,,-1.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-17,0,,-1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-18,0,,0.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-19,0.8,,0.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-20,0,,1.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-21,0,,3.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-22,0,,4.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-23,0,,4.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-24,9,,3.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-25,0,,2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-26,4.2,,0.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-27,0,,-1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-28,0,,-0.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-29,2.4,,5.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-30,0.2,,3.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-03-31,15,,0.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-01,0,,1.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-02,0,,0.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-03,0,,1.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-04,0,,-1.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-05,0,,-2.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-06,0,,-0.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-07,2.2,,-0.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-08,0,,1.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-09,0,,2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-10,0,,2.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-11,2,,5.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-12,3.6,,3.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-13,0,,0.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-14,0,,0.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-15,1.6,,1.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-16,0,,3.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-17,2.4,,1.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-18,0,,2.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-19,0,,4.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-20,3.4,,1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-21,4.8,,2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-22,0.2,,4.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-23,12.4,,4.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-24,0,,3.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-25,0,,2.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-26,0,,3.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-27,0,,5.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-28,1.2,,7.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-29,8.4,,6.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-04-30,36,,4.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-01,34.8,,2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-02,0.2,,6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-03,0,,6.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-04,0,,8.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-05,0,,9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-06,0,,10.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-07,5.4,,8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-08,0.4,,8.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-09,12.4,,6.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-10,1.6,,5.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-11,2.2,,3.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-12,7.6,,2.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-13,7.6,,3.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-14,0,,4.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-15,0.2,,5.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-16,0,,6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-17,2.6,,5.2,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-18,4.2,,4.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-19,32.4,,2.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-20,59,,3.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-21,9.8,,5.9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-22,0.4,,9.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-23,0.4,,10.4,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-24,15,,8.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-25,30,,6.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-26,0,,11,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-27,13.8,,10.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-28,18.4,,9.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-29,1,,9.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-30,14.4,,9.5,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-05-31,2.8,,7.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-06-01,0,,9.3,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-06-02,24,,9.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-06-03,0.6,,9,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-06-04,3.4,,8.7,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-06-05,27.6,,8.8,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-06-06,0.4,,9.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-06-07,7.2,,9.6,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-06-08,7.8,,10.1,
3550,Gressoney-la-Trinit - D'Ejola,Gressoney-la-Trinit,D'Ejola,45.8561,7.81496,1837,2023-06-09,3.8,,10.3,
